Orthologue Group ID	ProteinID
OG0000001	B2_k31_TRINITY_DN7407_c0_g1_i5
OG0000001	CP74-2005_k31_TRINITY_DN12993_c1_g1_i3
OG0000001	CP74-2005_k31_TRINITY_DN16318_c0_g1_i1
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i1
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i10
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i2
OG0000001	CP74-2005_k31_TRINITY_DN25267_c0_g3_i6
OG0000001	CP74-2005_k31_TRINITY_DN46542_c1_g1_i8
OG0000001	CP74-2005_k31_TRINITY_DN48461_c0_g1_i2
OG0000001	CP74-2005_k31_TRINITY_DN48461_c0_g1_i3
OG0000001	CP74-2005_k31_TRINITY_DN48461_c0_g1_i6
OG0000001	CP74-2005_k31_TRINITY_DN69426_c0_g1_i1
OG0000001	Co06022_k25_TRINITY_DN16199_c1_g1_i6
OG0000001	Co06022_k25_TRINITY_DN25429_c0_g2_i1
OG0000001	Co06022_k31_TRINITY_DN14621_c1_g1_i1
OG0000001	Co06022_k31_TRINITY_DN14621_c1_g1_i2
OG0000001	Co06022_k31_TRINITY_DN21390_c1_g1_i3
OG0000001	Co06022_k31_TRINITY_DN21390_c1_g1_i7
OG0000001	Co06022_k31_TRINITY_DN48886_c1_g1_i1
OG0000001	Co06022_k31_TRINITY_DN7078_c1_g1_i5
OG0000001	Co8021_k25_TRINITY_DN22266_c0_g1_i4
OG0000001	Co8021_k25_TRINITY_DN23473_c0_g1_i2
OG0000001	Co8021_k25_TRINITY_DN23473_c0_g1_i7
OG0000001	Co8021_k25_TRINITY_DN44050_c0_g1_i11
OG0000001	Co8021_k25_TRINITY_DN5707_c1_g1_i5
OG0000001	Co8021_k25_TRINITY_DN64301_c0_g2_i1
OG0000001	Co8021_k31_TRINITY_DN23809_c0_g1_i17
OG0000001	Co8021_k31_TRINITY_DN23809_c0_g1_i3
OG0000001	Co8021_k31_TRINITY_DN33620_c0_g1_i2
OG0000001	Co8021_k31_TRINITY_DN33620_c0_g1_i4
OG0000001	Co8021_k31_TRINITY_DN33620_c1_g1_i1
OG0000001	Co8021_k31_TRINITY_DN33620_c1_g1_i2
OG0000001	Co8021_k31_TRINITY_DN64884_c1_g1_i1
OG0000001	Co8021_k31_TRINITY_DN69700_c0_g1_i2
OG0000001	Co8021_k31_TRINITY_DN69700_c0_g1_i3
OG0000001	Co8021_k31_TRINITY_DN9474_c0_g2_i5
OG0000001	CoV92102_k25_TRINITY_DN21075_c0_g1_i5
OG0000001	CoV92102_k25_TRINITY_DN21075_c0_g1_i7
OG0000001	CoV92102_k25_TRINITY_DN7059_c0_g1_i7
OG0000001	CoV92102_k25_TRINITY_DN7059_c0_g1_i8
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i10
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i12
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i6
OG0000001	CoV92102_k31_TRINITY_DN10969_c1_g1_i7
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i4
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i7
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i8
OG0000001	CoV92102_k31_TRINITY_DN14746_c0_g1_i9
OG0000001	CoV92102_k31_TRINITY_DN18873_c0_g1_i7
OG0000001	CoV92102_k31_TRINITY_DN2613_c1_g1_i6
OG0000001	CoV92102_k31_TRINITY_DN29970_c0_g1_i1
OG0000001	CoV92102_k31_TRINITY_DN50539_c1_g1_i1
OG0000001	CoV92102_k31_TRINITY_DN83736_c0_g1_i1
OG0000001	CoV92102_k31_TRINITY_DN83736_c0_g1_i2
OG0000001	F1-Bulk-1_k25_TRINITY_DN35650_c1_g1_i1
OG0000001	F1-Bulk-1_k25_TRINITY_DN35650_c1_g1_i2
OG0000001	F1-Bulk-1_k31_TRINITY_DN25654_c0_g1_i6
OG0000001	F1-Bulk-1_k31_TRINITY_DN59261_c0_g1_i2
OG0000001	F1-Bulk-1_k31_TRINITY_DN59261_c0_g1_i8
OG0000001	F1-Bulk-2_k31_TRINITY_DN45758_c0_g1_i2
OG0000001	F1-Bulk-2_k31_TRINITY_DN47289_c1_g1_i1
OG0000001	F1-Bulk-2_k31_TRINITY_DN47289_c1_g1_i2
OG0000001	FN95-1702_k25_TRINITY_DN21757_c0_g1_i9
OG0000001	FN95-1702_k25_TRINITY_DN21757_c0_g2_i6
OG0000001	FN95-1702_k25_TRINITY_DN58958_c0_g1_i2
OG0000001	FN95-1702_k31_TRINITY_DN10143_c0_g2_i2
OG0000001	FN95-1702_k31_TRINITY_DN10143_c0_g2_i3
OG0000001	FN95-1702_k31_TRINITY_DN10143_c0_g2_i5
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i1
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i2
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i4
OG0000001	FN95-1702_k31_TRINITY_DN23398_c1_g1_i6
OG0000001	FN95-1702_k31_TRINITY_DN26814_c0_g1_i4
OG0000001	FN95-1702_k31_TRINITY_DN59010_c0_g1_i1
OG0000001	FN95-1702_k31_TRINITY_DN7461_c0_g1_i3
OG0000001	FN95-1702_k31_TRINITY_DN7461_c0_g1_i8
OG0000001	GN18_k25_TRINITY_DN3817_c3_g1_i5
OG0000001	GN18_k25_TRINITY_DN3817_c3_g1_i7
OG0000001	GN18_k31_TRINITY_DN26780_c0_g1_i1
OG0000001	GN18_k31_TRINITY_DN26780_c0_g1_i3
OG0000001	GN18_k31_TRINITY_DN26780_c0_g1_i4
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i1
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i3
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i4
OG0000001	GN18_k31_TRINITY_DN38392_c0_g1_i9
OG0000001	GT96-167_k25_TRINITY_DN8929_c0_g1_i10
OG0000001	GT96-167_k25_TRINITY_DN8929_c0_g1_i6
OG0000001	GT96-167_k31_TRINITY_DN12410_c0_g1_i13
OG0000001	GT96-167_k31_TRINITY_DN17558_c0_g2_i3
OG0000001	GT96-167_k31_TRINITY_DN312_c0_g1_i6
OG0000001	GT96-167_k31_TRINITY_DN39958_c1_g1_i2
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i11
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i12
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i3
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i5
OG0000001	GT96-167_k31_TRINITY_DN8609_c0_g1_i7
OG0000001	GUC10_k31_TRINITY_DN16613_c0_g1_i5
OG0000001	GUC10_k31_TRINITY_DN35876_c1_g1_i1
OG0000001	GUC2_k25_TRINITY_DN6591_c0_g1_i10
OG0000001	GXU-34140_k25_TRINITY_DN13577_c0_g2_i2
OG0000001	GXU-34140_k25_TRINITY_DN3120_c1_g1_i2
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i1
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i4
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i5
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i6
OG0000001	GXU-34140_k31_TRINITY_DN14907_c0_g1_i8
OG0000001	GXU-34140_k31_TRINITY_DN23993_c0_g1_i1
OG0000001	GXU-34140_k31_TRINITY_DN5863_c0_g1_i4
OG0000001	GXU-34140_k31_TRINITY_DN5863_c0_g1_i6
OG0000001	GXU-34140_k31_TRINITY_DN5863_c1_g1_i1
OG0000001	GXU-34140_k31_TRINITY_DN5863_c1_g1_i4
OG0000001	GXU-34176_k25_TRINITY_DN12508_c0_g1_i1
OG0000001	GXU-34176_k25_TRINITY_DN12508_c0_g1_i4
OG0000001	GXU-34176_k25_TRINITY_DN4477_c2_g1_i3
OG0000001	GXU-34176_k25_TRINITY_DN4477_c2_g1_i4
OG0000001	GXU-34176_k25_TRINITY_DN4477_c2_g1_i7
OG0000001	GXU-34176_k31_TRINITY_DN14104_c0_g1_i4
OG0000001	GXU-34176_k31_TRINITY_DN14104_c0_g1_i7
OG0000001	GXU-34176_k31_TRINITY_DN17085_c0_g1_i5
OG0000001	GXU-34176_k31_TRINITY_DN6542_c1_g1_i1
OG0000001	GXU-34176_k31_TRINITY_DN6542_c1_g1_i2
OG0000001	GXU-34176_k31_TRINITY_DN9169_c0_g1_i5
OG0000001	KQ08-2850_k25_TRINITY_DN60387_c0_g1_i5
OG0000001	KQ08-2850_k31_TRINITY_DN10115_c0_g1_i10
OG0000001	KQ08-2850_k31_TRINITY_DN10829_c0_g1_i4
OG0000001	KQ08-2850_k31_TRINITY_DN10829_c0_g1_i6
OG0000001	KQ08-2850_k31_TRINITY_DN20024_c0_g1_i1
OG0000001	KQ08-2850_k31_TRINITY_DN4065_c0_g1_i13
OG0000001	KQ08-2850_k31_TRINITY_DN45835_c0_g1_i4
OG0000001	KQB07-23863_k25_TRINITY_DN955_c0_g1_i2
OG0000001	KQB07-23990_k25_TRINITY_DN3390_c0_g1_i5
OG0000001	KQB07-23990_k31_TRINITY_DN1293_c0_g1_i15
OG0000001	KQB07-23990_k31_TRINITY_DN1293_c0_g1_i9
OG0000001	KQB07-23990_k31_TRINITY_DN29305_c1_g1_i2
OG0000001	KQB07-23990_k31_TRINITY_DN29305_c1_g1_i3
OG0000001	KQB07-24619_k25_TRINITY_DN13902_c0_g3_i1
OG0000001	KQB07-24619_k25_TRINITY_DN13902_c0_g3_i2
OG0000001	KQB07-24619_k31_TRINITY_DN7177_c0_g1_i8
OG0000001	KQB07-24739_k31_TRINITY_DN2160_c0_g1_i11
OG0000001	KQB08-32953_k25_TRINITY_DN2445_c0_g1_i16
OG0000001	KQB09-20432_k25_TRINITY_DN24646_c0_g1_i1
OG0000001	KQB09-20620_k31_TRINITY_DN2382_c0_g2_i3
OG0000001	KQB09-20620_k31_TRINITY_DN7238_c0_g1_i2
OG0000001	KQB09-20620_k31_TRINITY_DN7238_c0_g1_i3
OG0000001	KQB09-23137_k25_TRINITY_DN6444_c0_g2_i10
OG0000001	KQB09-23137_k25_TRINITY_DN6444_c2_g2_i3
OG0000001	LCP85-384_k25_TRINITY_DN29874_c0_g1_i3
OG0000001	LCP85-384_k25_TRINITY_DN29874_c0_g1_i5
OG0000001	LCP85-384_k25_TRINITY_DN29874_c0_g1_i6
OG0000001	LCP85-384_k25_TRINITY_DN29874_c0_g1_i8
OG0000001	LCP85-384_k25_TRINITY_DN29874_c0_g2_i3
OG0000001	LCP85-384_k25_TRINITY_DN46559_c0_g1_i1
OG0000001	LCP85-384_k25_TRINITY_DN46559_c0_g1_i2
OG0000001	LCP85-384_k25_TRINITY_DN66392_c0_g1_i6
OG0000001	LCP85-384_k25_TRINITY_DN72213_c2_g1_i1
OG0000001	LCP85-384_k25_TRINITY_DN78826_c1_g1_i1
OG0000001	LCP85-384_k25_TRINITY_DN78826_c1_g1_i2
OG0000001	LCP85-384_k31_TRINITY_DN10080_c0_g1_i9
OG0000001	LCP85-384_k31_TRINITY_DN101731_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN102224_c0_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN108045_c1_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN108186_c1_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN119549_c0_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN119549_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN119549_c0_g1_i4
OG0000001	LCP85-384_k31_TRINITY_DN21035_c0_g1_i10
OG0000001	LCP85-384_k31_TRINITY_DN21035_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN21035_c0_g1_i7
OG0000001	LCP85-384_k31_TRINITY_DN21035_c0_g1_i8
OG0000001	LCP85-384_k31_TRINITY_DN210595_c0_g2_i1
OG0000001	LCP85-384_k31_TRINITY_DN21736_c0_g1_i10
OG0000001	LCP85-384_k31_TRINITY_DN21736_c0_g1_i6
OG0000001	LCP85-384_k31_TRINITY_DN26954_c0_g2_i1
OG0000001	LCP85-384_k31_TRINITY_DN26954_c0_g2_i2
OG0000001	LCP85-384_k31_TRINITY_DN26954_c0_g2_i3
OG0000001	LCP85-384_k31_TRINITY_DN2830_c0_g1_i2
OG0000001	LCP85-384_k31_TRINITY_DN2830_c0_g1_i7
OG0000001	LCP85-384_k31_TRINITY_DN2830_c0_g1_i8
OG0000001	LCP85-384_k31_TRINITY_DN2830_c1_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN2830_c1_g1_i2
OG0000001	LCP85-384_k31_TRINITY_DN30736_c0_g1_i10
OG0000001	LCP85-384_k31_TRINITY_DN30736_c0_g1_i8
OG0000001	LCP85-384_k31_TRINITY_DN32775_c1_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN32775_c1_g1_i5
OG0000001	LCP85-384_k31_TRINITY_DN37556_c0_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN43619_c0_g1_i2
OG0000001	LCP85-384_k31_TRINITY_DN43619_c0_g1_i4
OG0000001	LCP85-384_k31_TRINITY_DN45006_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN45006_c0_g1_i4
OG0000001	LCP85-384_k31_TRINITY_DN48430_c0_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN48430_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN67276_c0_g3_i1
OG0000001	LCP85-384_k31_TRINITY_DN68333_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN68333_c0_g1_i6
OG0000001	LCP85-384_k31_TRINITY_DN68333_c0_g1_i8
OG0000001	LCP85-384_k31_TRINITY_DN74781_c0_g1_i1
OG0000001	LCP85-384_k31_TRINITY_DN74781_c0_g1_i3
OG0000001	LCP85-384_k31_TRINITY_DN74781_c0_g1_i4
OG0000001	LCP85-384_k31_TRINITY_DN74781_c0_g1_i6
OG0000001	LCP85-384_k31_TRINITY_DN80396_c0_g1_i4
OG0000001	LCP85-384_k31_TRINITY_DN80396_c0_g1_i5
OG0000001	LCP85-384_k31_TRINITY_DN89559_c0_g1_i4
OG0000001	LCP85-384_k31_TRINITY_DN91840_c0_g1_i2
OG0000001	LCP85-384_k31_TRINITY_DN91840_c0_g1_i4
OG0000001	MS6847_k25_TRINITY_DN11004_c1_g1_i2
OG0000001	MS6847_k25_TRINITY_DN26562_c0_g1_i4
OG0000001	MS6847_k31_TRINITY_DN62060_c3_g1_i1
OG0000001	MT11-610_k25_TRINITY_DN124451_c0_g1_i1
OG0000001	MT11-610_k25_TRINITY_DN124451_c0_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN124451_c1_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN17765_c1_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN17765_c1_g1_i4
OG0000001	MT11-610_k25_TRINITY_DN17765_c1_g1_i6
OG0000001	MT11-610_k25_TRINITY_DN18925_c0_g1_i1
OG0000001	MT11-610_k25_TRINITY_DN18925_c0_g1_i13
OG0000001	MT11-610_k25_TRINITY_DN18925_c0_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN18925_c0_g1_i4
OG0000001	MT11-610_k25_TRINITY_DN18925_c0_g1_i6
OG0000001	MT11-610_k25_TRINITY_DN18925_c0_g1_i7
OG0000001	MT11-610_k25_TRINITY_DN22131_c1_g1_i5
OG0000001	MT11-610_k25_TRINITY_DN33119_c0_g1_i1
OG0000001	MT11-610_k25_TRINITY_DN33119_c0_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN33119_c0_g1_i4
OG0000001	MT11-610_k25_TRINITY_DN35526_c1_g1_i8
OG0000001	MT11-610_k25_TRINITY_DN44822_c0_g1_i4
OG0000001	MT11-610_k25_TRINITY_DN44822_c0_g1_i7
OG0000001	MT11-610_k25_TRINITY_DN99153_c0_g1_i1
OG0000001	MT11-610_k25_TRINITY_DN99153_c0_g1_i2
OG0000001	MT11-610_k25_TRINITY_DN99153_c0_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN99153_c1_g1_i1
OG0000001	MT11-610_k25_TRINITY_DN99153_c1_g1_i3
OG0000001	MT11-610_k25_TRINITY_DN99153_c1_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i11
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i2
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i3
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i4
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i7
OG0000001	MT11-610_k31_TRINITY_DN10078_c0_g1_i8
OG0000001	MT11-610_k31_TRINITY_DN106705_c2_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN107593_c0_g1_i4
OG0000001	MT11-610_k31_TRINITY_DN121557_c0_g2_i2
OG0000001	MT11-610_k31_TRINITY_DN121557_c0_g2_i5
OG0000001	MT11-610_k31_TRINITY_DN12513_c0_g1_i11
OG0000001	MT11-610_k31_TRINITY_DN12513_c0_g1_i13
OG0000001	MT11-610_k31_TRINITY_DN12513_c0_g1_i7
OG0000001	MT11-610_k31_TRINITY_DN127605_c0_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN127605_c0_g1_i4
OG0000001	MT11-610_k31_TRINITY_DN127605_c0_g1_i5
OG0000001	MT11-610_k31_TRINITY_DN127605_c0_g2_i1
OG0000001	MT11-610_k31_TRINITY_DN1380_c0_g1_i15
OG0000001	MT11-610_k31_TRINITY_DN1380_c0_g1_i2
OG0000001	MT11-610_k31_TRINITY_DN14259_c0_g1_i3
OG0000001	MT11-610_k31_TRINITY_DN14259_c0_g1_i5
OG0000001	MT11-610_k31_TRINITY_DN161636_c0_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN161636_c0_g2_i2
OG0000001	MT11-610_k31_TRINITY_DN18628_c1_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN24868_c0_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN24868_c1_g1_i7
OG0000001	MT11-610_k31_TRINITY_DN34017_c0_g1_i11
OG0000001	MT11-610_k31_TRINITY_DN34017_c0_g1_i3
OG0000001	MT11-610_k31_TRINITY_DN38454_c0_g3_i3
OG0000001	MT11-610_k31_TRINITY_DN38668_c0_g1_i4
OG0000001	MT11-610_k31_TRINITY_DN38668_c0_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN38668_c0_g1_i9
OG0000001	MT11-610_k31_TRINITY_DN47395_c0_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN47395_c0_g1_i4
OG0000001	MT11-610_k31_TRINITY_DN47395_c1_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN49187_c0_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN49187_c1_g1_i1
OG0000001	MT11-610_k31_TRINITY_DN51596_c0_g1_i2
OG0000001	MT11-610_k31_TRINITY_DN53462_c0_g2_i5
OG0000001	MT11-610_k31_TRINITY_DN57063_c0_g1_i2
OG0000001	MT11-610_k31_TRINITY_DN57493_c0_g2_i1
OG0000001	MT11-610_k31_TRINITY_DN67478_c2_g1_i2
OG0000001	MT11-610_k31_TRINITY_DN6864_c0_g3_i4
OG0000001	MT11-610_k31_TRINITY_DN69565_c2_g1_i4
OG0000001	MT11-610_k31_TRINITY_DN69565_c2_g1_i6
OG0000001	MT11-610_k31_TRINITY_DN71331_c0_g1_i4
OG0000001	Q200_k25_TRINITY_DN6718_c1_g1_i4
OG0000001	Q200_k31_TRINITY_DN14031_c0_g1_i5
OG0000001	Q200_k31_TRINITY_DN14031_c0_g1_i6
OG0000001	Q200_k31_TRINITY_DN17016_c0_g1_i3
OG0000001	Q200_k31_TRINITY_DN17016_c0_g1_i8
OG0000001	Q241_k25_TRINITY_DN673_c0_g1_i9
OG0000001	Q241_k25_TRINITY_DN8462_c0_g4_i1
OG0000001	Q241_k31_TRINITY_DN14398_c0_g1_i2
OG0000001	Q241_k31_TRINITY_DN581_c2_g1_i11
OG0000001	Q241_k31_TRINITY_DN581_c2_g1_i6
OG0000001	QA02-1009_k25_TRINITY_DN12711_c1_g1_i9
OG0000001	QA02-1009_k25_TRINITY_DN20407_c0_g2_i1
OG0000001	QA02-1009_k31_TRINITY_DN12034_c1_g1_i2
OG0000001	QA02-1009_k31_TRINITY_DN12034_c1_g1_i5
OG0000001	QA02-1009_k31_TRINITY_DN18590_c0_g1_i1
OG0000001	QA02-1009_k31_TRINITY_DN18590_c0_g1_i2
OG0000001	QA02-1009_k31_TRINITY_DN18590_c0_g1_i4
OG0000001	QA02-1009_k31_TRINITY_DN34317_c0_g1_i1
OG0000001	QA02-1009_k31_TRINITY_DN531_c0_g1_i1
OG0000001	QA96-1749_k25_TRINITY_DN782_c0_g1_i13
OG0000001	QA96-1749_k31_TRINITY_DN1781_c0_g1_i13
OG0000001	QA96-1749_k31_TRINITY_DN1781_c0_g1_i16
OG0000001	QA96-1749_k31_TRINITY_DN2313_c1_g2_i1
OG0000001	QA96-1749_k31_TRINITY_DN2313_c1_g2_i2
OG0000001	QA96-1749_k31_TRINITY_DN7862_c0_g1_i1
OG0000001	QA96-1749_k31_TRINITY_DN7862_c0_g1_i4
OG0000001	QA96-1749_k31_TRINITY_DN7862_c0_g1_i5
OG0000001	QA96-1749_k31_TRINITY_DN7862_c0_g1_i8
OG0000001	QBYN04-26041_k25_TRINITY_DN13283_c0_g1_i17
OG0000001	QBYN04-26041_k25_TRINITY_DN13283_c0_g1_i2
OG0000001	QBYN04-26041_k25_TRINITY_DN13283_c0_g1_i4
OG0000001	QBYN04-26041_k25_TRINITY_DN13283_c0_g1_i8
OG0000001	QBYN04-26041_k31_TRINITY_DN17828_c0_g1_i10
OG0000001	QBYN04-26041_k31_TRINITY_DN4780_c1_g2_i2
OG0000001	QC02-402_k25_TRINITY_DN10734_c0_g1_i20
OG0000001	QC02-402_k25_TRINITY_DN7567_c0_g2_i7
OG0000001	QC02-402_k31_TRINITY_DN2644_c0_g2_i1
OG0000001	QC02-402_k31_TRINITY_DN2644_c0_g2_i2
OG0000001	QC02-402_k31_TRINITY_DN5558_c0_g1_i1
OG0000001	QC02-402_k31_TRINITY_DN5558_c0_g1_i3
OG0000001	QN05-1460_k25_TRINITY_DN11814_c0_g1_i1
OG0000001	QN05-1460_k25_TRINITY_DN11814_c0_g1_i8
OG0000001	QN05-1460_k25_TRINITY_DN15169_c0_g2_i9
OG0000001	QN05-1460_k31_TRINITY_DN1071_c5_g1_i3
OG0000001	QN05-1460_k31_TRINITY_DN15026_c0_g1_i12
OG0000001	QN05-1460_k31_TRINITY_DN15026_c0_g1_i13
OG0000001	QN05-1460_k31_TRINITY_DN15026_c0_g1_i3
OG0000001	QN05-1460_k31_TRINITY_DN15026_c0_g1_i4
